app_id,name,release_date,is_free,developer,publisher,owners_range,price
2416410,Tiny Dungeons,N,0,N,N,"0 .. 20,000",
2416420,B.o.W II VR Demo,2023-05-31,1,N,N,"0 .. 20,000",
2416450,MOUSE: P.I. For Hire,N,0,N,N,"0 .. 20,000",
2416460,Unknown Memoirs: The Rental,2023-05-30,0,ZenVision Games,ZenVision Games,"0 .. 20,000",0.99
2416470,Bloody Doctor,N,0,N,N,"0 .. 20,000",
2416480,缘起,2023-06-28,1,N,N,"0 .. 20,000",
2416490,Legends of Savvarah: Children of the Sun,N,0,N,N,"0 .. 20,000",
2416500,Legends of Savvarah: Time of Pariah,2024-07-31,0,ST Sinovar,ST Sinovar,"0 .. 20,000",5.99
2416510,Gundroid,N,0,N,N,"0 .. 20,000",
2416550,Morrok,2023-06-01,0,Pixelfresh Games,HH-Games,"0 .. 20,000",12.99
2416580,Too Many Sheep Playtest,2023-05-23,0,N,N,"0 .. 20,000",
2416590,Clueless Crosswords Demo,2023-06-07,1,N,N,"0 .. 20,000",
2416600,Frightence,2023-07-13,0,Playstige Interactive,Playstige Interactive,"0 .. 20,000",0.99
2416630,Murder At The House,2023-07-26,0,Connie A,cpa.dev,"0 .. 20,000",2.99
2416650,Night Stroll,2023-11-10,0,SUPERBAD,072 Project,"0 .. 20,000",14.99
2416690,SpaceKraft! Playtest,2023-07-04,0,N,N,"0 .. 20,000",
2416700,獣伝妖秋儀　〜 Crimson Paraselene Demo,2023-07-01,1,N,N,"0 .. 20,000",
2416710,Mother Ghoul - The Curse of Unborns,2023-09-29,0,Queen Developer,Queen Developer,"0 .. 20,000",1.99
2416720,Quadrium 2,2023-06-09,0,IP Izmaliov Vladimir Yurievich,HH-Games,"0 .. 20,000",5.99
2416740,Dark Desire Mute 5,2023-05-23,0,CodeRenderX,CodeRenderX,"0 .. 20,000",4.99
2416760,How To Build Your Igloo,2023-12-01,0,Andrea Ravasio,Andrea Ravasio,"0 .. 20,000",6.99
2416770,绛河之上 Under Supernova,2023-05-31,0,UnderSupernovaGroup,UnderSupernovaGroup,"0 .. 20,000",7.99
2416780,The Sleep Experiment,2023-10-19,0,ClawsDev,ClawsDev,"0 .. 20,000",11.99
2416790,Old School RPG,2024-08-12,0,"Head Buzz Games, LLC","Head Buzz Games, LLC","0 .. 20,000",14.99
2416800,UnderSupernova Demo,N,1,N,N,"0 .. 20,000",
2416810,Tyrant's Realm: Prelude Demo,N,1,N,N,"0 .. 20,000",
2416820,Train Games Playtest,2023-05-03,0,N,N,"0 .. 20,000",
2416830,Endless Dream,N,0,N,N,"0 .. 20,000",
2416840,Outliver: Tribulation Playtest,2023-05-03,0,N,N,"0 .. 20,000",
2416850,Kovari Legends: Emergence Demo,2023-05-05,1,N,N,"0 .. 20,000",
2416860,All is Fair in Love and Vore: The Tavorion Collection,2023-05-30,1,N,N,"0 .. 20,000",
2416880,Duck Life 9: The Flock,2024-05-07,0,Wix Games,MoFunZone Inc.,"0 .. 20,000",9.99
2416920,Groob,2023-05-17,0,KameGames,KameGames,"0 .. 20,000",0.99
2416930,"Where are you, Cinderella?",N,1,N,N,"0 .. 20,000",
2416940,Space Crab VS,2024-09-06,1,N,N,"0 .. 20,000",
2416960,Esylium MMORPG,N,1,N,N,"0 .. 20,000",
2416970,Vesna,2023-06-01,1,N,N,"0 .. 20,000",
2416990,童话的子民,N,0,N,N,"0 .. 20,000",
2417000,Hunter: The Reckoning — The Beast of Glenkildove,N,0,N,N,"0 .. 20,000",
2417010,Hunter: The Reckoning — The Beast of Glenkildove Demo,2024-10-16,1,N,N,"0 .. 20,000",
2417030,Potential,N,0,N,N,"0 .. 20,000",
2417090,Memoryland Prelude,2023-05-25,0,Spencer Parke,Spencer Parke,"0 .. 20,000",4.99
2417100,Just Date,2023-11-15,0,Podderzhka,Podderzhka,"0 .. 20,000",4.99
2417130,Neoclip,2023-08-08,0,Hot Cocoa Games,Hot Cocoa Games,"0 .. 20,000",9.99
2417140,Girls Divers,2023-08-01,0,Zloy Krot Studio,IR Studio,"0 .. 20,000",1.99
2417150,Smiling Girls,2023-07-29,0,N,N,"0 .. 20,000",
2417160,Just Skill Shooter,2023-05-31,0,Gamesforgames,Gamesforgames,"20,000 .. 50,000",9.99
2417180,Backroom: Constructions,2023-10-25,0,Allfax,Allfax,"0 .. 20,000",16.99
2417220,Mouse Dreams Demo,2023-05-06,1,N,N,"0 .. 20,000",
2417240,The Isolated Town,2023-07-13,0,Tossu,Tossu,"0 .. 20,000",9.99
2417250,Mr.T Survival,2023-05-23,0,TGAME,TGAME,"0 .. 20,000",4.99
2417260,Deceived by the Host,2023-11-18,0,Seiheiki Times,Saikey Studios,"0 .. 20,000",4.99
2417270,Endless Apocalypse,2023-09-22,0,FireFlux Inc.,FireFlux inc.,"0 .. 20,000",4.99
2417280,StarVaders Demo,2023-05-10,1,N,N,"0 .. 20,000",
2417300,Sybil is Haunted,2023-05-29,1,Nemuristar,Nemuristar,"0 .. 20,000",0.0
2417310,ForeVR Cornhole VR,2023-06-28,1,N,N,"0 .. 20,000",
2417340,Nobody's Dilemma,2023-06-09,0,Scallop Studios,Scallop Studios,"0 .. 20,000",4.99
2417400,Defiled Survivors: Prologue,2023-06-14,1,N,N,"0 .. 20,000",
2417420,Glass Tactics Demo,2023-05-05,1,N,N,"0 .. 20,000",
2417430,Path to Knighthood,2023-09-07,0,Hosted Games,Hosted Games,"0 .. 20,000",6.99
2417440,Path to Knighthood Demo,2023-09-07,1,N,N,"0 .. 20,000",
2417480,Madness in the dark,N,0,N,N,"0 .. 20,000",
2417490,HOLEHOLE,2023-06-01,0,Lu,Lu,"0 .. 20,000",2.99
2417510,RouRox,2023-05-30,0,Diam Castro,Diam Castro,"0 .. 20,000",0.99
2417520,火山噴火で隕石を破壊するゲーム,2023-05-25,0,Tunamayoooonn,Tunamayoooonn,"0 .. 20,000",0.99
2417530,Button City: Soccer Days,N,0,N,N,"0 .. 20,000",
2417560,Voidseekers,N,0,N,N,"0 .. 20,000",
2417570,SoulForge Arena Closed Playtest,2023-05-26,0,N,N,"0 .. 20,000",
2417580,Bonnie's Bakery,2023-07-14,0,Melty Clown Studio,Melty Clown Studio,"0 .. 20,000",3.99
2417590,Epidemic Escape: A Race for the Cure,N,0,N,N,"0 .. 20,000",
2417600,BrickLike,N,0,N,N,"0 .. 20,000",
2417610,METAL GEAR SOLID Δ: SNAKE EATER,N,0,N,N,"0 .. 20,000",
2417620,Pogglewash,2023-05-19,1,N,N,"0 .. 20,000",
2417630,Our Last Dayz,N,0,N,N,"0 .. 20,000",
2417640,Sky Base Venus Playtest,2023-05-19,0,N,N,"0 .. 20,000",
2417650,Carrom Slam!,2023-06-13,0,N,N,"0 .. 20,000",
2417660,Cotton Tale,2023-07-14,0,Outer Engine Games,Outer Engine Games,"0 .. 20,000",2.99
2417680,A Rocket's Intensity Demo,2023-05-07,1,N,N,"0 .. 20,000",
2417700,The Malice Kingdom,2023-05-28,0,The Cheesecake Studios,The Cheesecake Studios,"0 .. 20,000",1.99
2417710,The Siege of Jeomdo,N,0,N,N,"0 .. 20,000",
2417730,The Night Of The Inquisitor,2023-12-13,0,ZombiebyteGames,ZombiebyteGames,"20,000 .. 50,000",2.99
2417740,Our Last Dayz Demo,2023-05-17,1,N,N,"0 .. 20,000",
2417770,The Bridge Curse 2: The Extrication Demo,2023-10-09,1,N,N,"0 .. 20,000",
2417780,The picture of  Cafe au lait Demo,2023-05-03,1,N,N,"0 .. 20,000",
2417790,Clear Mosaic,2023-06-01,1,N,N,"0 .. 20,000",
2417840,이세계메이드,2023-05-26,0,Clearbox co,Clearbox co,"0 .. 20,000",8.99
2417850,Yolk Heroes: A Long Tamago,2024-05-20,0,14 Hours Productions,"14 Hours Productions, Astrolabe Games","0 .. 20,000",7.99
2417870,无名者：屠龙 序章,2023-11-16,1,N,N,"0 .. 20,000",
2417890,Floral Gate,2023-07-29,0,QuantaoMaster,QuantaoMaster,"0 .. 20,000",5.99
2417900,Squiigee,N,0,N,N,"0 .. 20,000",
2417930,RuneShroom,2023-06-02,1,N,N,"0 .. 20,000",
2417940,Hero Emblems II,2024-08-05,0,HeatPot Games,HeatPot Games,"20,000 .. 50,000",11.99
2417950,Astra Noctis,N,0,N,N,"0 .. 20,000",
2417960,Reaktorhallen R1 - Zombie Shooter,2023-05-17,0,Isak Felldin,sole proprietor,"0 .. 20,000",0.99
2417970,Risky Sanctuary,N,0,N,N,"0 .. 20,000",
2417980,Tribute Demo,2023-06-07,1,N,N,"0 .. 20,000",
2417990,War and Peace,2023-06-21,1,N,N,"0 .. 20,000",
2418000,Combat Mission: Red Thunder,2023-06-15,0,Battlefront,Slitherine Ltd.,"0 .. 20,000",59.99
2418020,弈人寻梦,2023-06-11,0,Blebeml,无,"20,000 .. 50,000",0.99
2418040,Beyond The Plastic Wall,N,0,N,N,"0 .. 20,000",
2418080,Easy Tile Mapper,2023-06-08,0,Questtracers,Questtracers,"0 .. 20,000",14.99
2418090,Unholy Demo,2023-06-12,1,N,N,"0 .. 20,000",
2418110,Combat Medic,N,0,N,N,"0 .. 20,000",
2418120,Saviour of the Wasteland,N,0,N,N,"0 .. 20,000",
2418170,CUBOY,2023-06-29,0,Double E,Double E,"0 .. 20,000",1.99
2418210,Space Drilling Station Demo,2023-05-17,1,N,N,"0 .. 20,000",
2418290,Sparky Marky: Episode 2,2023-06-15,1,N,N,"0 .. 20,000",
2418320,9 Lives,N,0,N,N,"0 .. 20,000",
2418340,Freedom Tower,N,0,N,N,"0 .. 20,000",
2418360,Bunny Prison Break,N,0,N,N,"0 .. 20,000",
2418370,Heist Kitty: Multiplayer Cat Simulator Game Playtest,2023-05-15,0,N,N,"0 .. 20,000",
2418380,Finding Fate,2023-06-07,0,Superpog ApS,Playtopia.com,"0 .. 20,000",4.99
2418440,Fortune Miles Away,N,0,N,N,"0 .. 20,000",
2418450,JellyCod,N,0,N,N,"0 .. 20,000",
2418480,One Life - Parkour Project,2023-07-27,0,Loyalty Interactive,Loyalty Interactive,"0 .. 20,000",6.99
2418490,Trakonius,N,0,N,N,"0 .. 20,000",
2418500,Clutter RefleXIVe: The Diceman Cometh - Collector's Edition,2023-08-15,0,Puzzles by Joe,Grey Alien Games,"0 .. 20,000",13.99
2418520,Farm Together 2,2024-05-07,0,Milkstone Studios,Milkstone Studios,"50,000 .. 100,000",19.99
2418550,My Hypnotized Family Episode 1,2024-06-02,0,The Naughty Three,The Naughty Three,"0 .. 20,000",6.99
2418600,Los Pingheros,N,0,N,N,"0 .. 20,000",
2418610,Under Siege,N,0,N,N,"0 .. 20,000",
2418630,The haunted hospice,2023-08-01,0,NH-Productions,NH-Productions,"20,000 .. 50,000",13.99
2418650,Maschinen Dolls,N,0,N,N,"0 .. 20,000",
2418680,Revenguard,2023-08-25,0,Galactic Games,Galactic Games,"0 .. 20,000",1.99
2418700,Pajithko,N,0,N,N,"0 .. 20,000",
2418710,Extremely Powerful Capybaras Playtest,2023-06-28,0,N,N,"0 .. 20,000",
2418720,Tap Craft,2023-07-14,0,Pixel Keep,Pixel Keep,"0 .. 20,000",9.99
2418730,Slothtopia,N,0,N,N,"0 .. 20,000",
2418740,Tits and Shadows,2023-06-16,0,LuQui,LuQui,"0 .. 20,000",2.99
2418760,Solar Showdown Playtest,2023-05-30,0,N,N,"0 .. 20,000",
2418780,Your Spaceport!,2023-08-01,0,LokaFab,LokaFab,"0 .. 20,000",5.03
2418820,August Walk,2023-05-18,0,Game Sunlight,STuNT,"0 .. 20,000",0.99
2418840,Schoolmare,N,0,N,N,"0 .. 20,000",
2418860,Escape from the Marble Monster Demo,2023-05-05,1,N,N,"0 .. 20,000",
2418870,Slimewest,N,0,N,N,"0 .. 20,000",
2418890,Docking Ships,2023-06-20,0,"Ponko Studio, Ludohood",Ponko Games,"0 .. 20,000",1.99
2418920,ZombieWave FM Playtest,2024-08-06,0,N,N,"0 .. 20,000",
2418930,Shadowfall,N,0,N,N,"0 .. 20,000",
2418940,Reconnecting,2023-06-01,0,SuperWriter Games LLC,SuperWriter Games LLC,"0 .. 20,000",4.99
2418980,Puffer Pop,2023-05-22,0,Mountain Peke Games,Mountain Peke Games,"0 .. 20,000",2.99
2418990,Fight for Eden: HEAT,2023-06-23,1,N,N,"0 .. 20,000",
2419010,Backrooms: Wit's End,N,0,N,N,"0 .. 20,000",
2419020,Flawless Darkness,2023-08-16,0,Oldice,Oldice,"0 .. 20,000",10.99
2419090,STAR WARS™: Bounty Hunter™,N,0,Aspyr,Aspyr,"20,000 .. 50,000",19.99
2419100,Scions: Battle Eternal Demo,2023-06-19,1,N,N,"0 .. 20,000",
2419120,Grave Robber,2023-05-20,1,N,N,"0 .. 20,000",
2419160,Odyssey of Dremid'ir Demo,2023-05-04,1,N,N,"0 .. 20,000",
2419180,Posthaste Emporium,2023-07-22,1,N,N,"0 .. 20,000",
2419200,Hymble Ventures,N,1,N,N,"0 .. 20,000",
2419210,Chronos Affinity,N,0,N,N,"0 .. 20,000",
2419220,Gnome,2023-06-01,0,echomune,echomune,"0 .. 20,000",8.99
2419240,Sushi Ben,N,0,N,N,"0 .. 20,000",
2419250,Cosmotrons,N,0,N,N,"0 .. 20,000",
2419260,Destroy the Wall Demo,2023-06-30,1,N,N,"0 .. 20,000",
2419290,Vamps-Imulator,N,0,N,N,"0 .. 20,000",
2419300,City Slickers,N,0,N,N,"0 .. 20,000",
2419320,Tits and Shadows Playtest,2023-06-17,0,N,N,"0 .. 20,000",
2419330,Familiar - Battle of the Labyrinth,2023-05-26,1,N,N,"0 .. 20,000",
2419360,Music Summoner,2023-06-01,0,To-yama,To-yama,"0 .. 20,000",8.99
2419370,Universal Flight Simulator,2023-05-22,0,Gabriel Campitelli,Pix Arts,"0 .. 20,000",9.99
2419380,Ghost Maze,2023-05-25,0,N,N,"0 .. 20,000",
2419390,Killer Dolls Dark Abyss Demo,2023-08-25,1,N,N,"0 .. 20,000",
2419410,Sky Fury,2023-12-04,0,Jadimax,Jadimax,"0 .. 20,000",0.49
2419430,ZOMBIAX EVIL,2023-05-25,0,WGI GAMING,WGI GAMING,"20,000 .. 50,000",4.99
2419440,Head Hunters,N,0,N,N,"0 .. 20,000",
2419500,Mossroot,2024-08-02,0,Fighty Boys Games,Fighty Boys Games,"0 .. 20,000",14.99
2419540,A Hint of Purple Playtest,2023-05-05,0,N,N,"0 .. 20,000",
2419550,Moon Magic Array,N,0,N,N,"0 .. 20,000",
2419560,Fujiwara Phoenix Demo,2023-05-04,1,N,N,"0 .. 20,000",
2419570,咖啡机Coffee-machine Demo,2023-05-12,1,N,N,"0 .. 20,000",
2419590,ワンネレムー Demo,2023-06-07,1,N,N,"0 .. 20,000",
2419600,The Fifth Rite,N,0,N,N,"0 .. 20,000",
2419610,Tower Forge: Dark Defense,N,0,N,N,"0 .. 20,000",
2419630,Worlds of Aria Friends Pass,2023-05-17,1,N,N,"0 .. 20,000",
2419640,Elzzup,2023-09-06,0,Moumix,Moumix,"0 .. 20,000",3.99
2419650,"Warhammer 40,000: Speed Freeks Open Beta",2024-05-23,0,N,N,"0 .. 20,000",
2419660,GimmickHeart,2023-07-27,0,Yasakasaku,Yasakasaku,"0 .. 20,000",8.99
2419670,Eclipsium,N,0,N,N,"0 .. 20,000",
2419690,Quadroids,2024-02-22,0,Blue Loop,"Maximum Entertainment, Fabloo Games","0 .. 20,000",6.59
2419700,Flawless Darkness Demo,2023-08-16,1,N,N,"0 .. 20,000",
2419710,Saloon Simulator: Prologue,2024-06-05,1,N,N,"0 .. 20,000",
2419720,Adrenaline Rampage,2024-08-13,0,Midhard Games,Midhard Games,"0 .. 20,000",9.99
2419730,Ultimate Speed Run,2023-12-26,0,Richard Edwards,Richard Edwards,"0 .. 20,000",9.99
2419740,Soulssss,N,0,N,N,"0 .. 20,000",
2419770,Louloudi Asteri ~Save the Solar System~,N,0,N,N,"0 .. 20,000",
2419800,Harem in Another World,2023-10-18,0,Jong Games,Jong Games,"0 .. 20,000",9.99
2419830,Balls and Coins,2023-05-23,0,Kebabos,Kebabos,"0 .. 20,000",0.99
2419870,Where is Mr Cloud,2023-06-25,0,Abyscon,Abyscon,"0 .. 20,000",2.99
2419880,Honey Are You There?,2023-07-07,1,Psycho,Psycho,"0 .. 20,000",0.0
2419900,Apartament 1406: Horror,2023-08-24,0,N,N,"0 .. 20,000",
2419910,Apartament 1406: Horror Demo,2023-08-25,1,N,N,"0 .. 20,000",
2419930,KoboldKroniken,2023-09-26,0,Garlic Games,Verlag Friedrich Oetinger,"0 .. 20,000",3.99
2419940,Evergreen South,N,0,N,N,"0 .. 20,000",
2419970,WOLF IN THE CITY,2024-01-07,0,SRİO VR STUDİO,SRİO VR STUDİO,"0 .. 20,000",2.99
2419990,Albatroz Demo,2024-02-05,1,N,N,"0 .. 20,000",
2420000,Ghoul Yeah Bunny,N,0,N,N,"0 .. 20,000",
2420040,Backrooms: Lost Place,N,1,N,N,"0 .. 20,000",
2420050,Butterflies,2023-05-22,0,Le Crew,Le Crew,"0 .. 20,000",12.99
2420070,Audio Aura,2024-06-21,0,XiaNight,XiaNight,"0 .. 20,000",2.99
2420090,Realms of Wilorth,N,0,N,N,"0 .. 20,000",
2420100,Manitas Kitchen,2023-12-15,0,Little Arrow Games,Entalto Publishing,"0 .. 20,000",12.99
2420110,Horizon Forbidden West™ Complete Edition,2024-03-21,0,"Guerrilla, Nixxes Software",PlayStation Publishing LLC,"500,000 .. 1,000,000",59.99
2420140,Crushing Depths,2023-06-13,0,Alex Le Mesurier,Alex Le Mesurier,"0 .. 20,000",2.99
2420150,Decide 4 God Demo,2023-06-19,1,N,N,"0 .. 20,000",
2420190,Leximan Demo,2023-06-07,1,N,N,"0 .. 20,000",
2420220,No Legs? No Problem!,2023-05-24,0,Ethereal Games,Ethereal Games,"0 .. 20,000",3.99
2420230,Multiplayer Military,2023-05-18,0,Archor Wright,Archor Games,"0 .. 20,000",0.99
2420240,HAREM！RANCH LIFE,2024-08-23,0,GNT BOKUJO,072 Project,"0 .. 20,000",17.99
2420250,Simply Cubic,2023-09-29,0,Aquila Games,Aquila Games,"20,000 .. 50,000",1.99
2420290,UniVerso,2023-11-18,1,N,N,"0 .. 20,000",
2420300,Rap Attack!,2023-08-31,0,Don Aitor,Don Aitor,"0 .. 20,000",6.99
2420330,The Mildew Children: Chapter 1,2023-10-17,1,N,N,"0 .. 20,000",
2420340,Reverie Demo,2023-06-19,1,N,N,"0 .. 20,000",
2420350,The Mildew Children,2024-04-17,0,The Growing Stones,Valkyrie Initiative,"0 .. 20,000",9.99
2420390,CODA,2023-06-09,0,Fin Deevy,Fin Deevy,"0 .. 20,000",4.29
2420450,Abandoned Void,2023-05-26,0,Escovic Games,Escovic Games,"0 .. 20,000",2.99
2420460,Having a HARD Time,2024-02-12,0,Quadruple-Q,Quadruple-Q,"0 .. 20,000",12.99
2420470,Fist of the Stray Dog,N,0,N,N,"0 .. 20,000",
2420490,Virtex Stadium Playtest,2023-06-19,0,N,N,"0 .. 20,000",
2420500,Pulsars & Crowbars,N,0,N,N,"0 .. 20,000",
2420510,HoloCure - Save the Fans!,2023-08-16,1,N,N,"0 .. 20,000",
2420520,Office Affairs,2023-09-14,0,Entropy Digital Entertainment,Entropy Digital Entertainment,"0 .. 20,000",12.99
2420530,Sexy Memory Puzzle - Spanking Girls,2023-05-05,0,EroticGamesClub,EroticGamesClub,"0 .. 20,000",0.99
2420540,Peraglees - The Ooloufian Resistance,2024-03-28,0,DPADFTW,DPADFTW,"0 .. 20,000",3.99
2420560,Oyster Wars,N,0,N,N,"0 .. 20,000",
2420580,ALYSSA,N,0,N,N,"0 .. 20,000",
2420590,Sex Simulator - Dirty Doctor,2023-05-09,0,EroticGamesClub,EroticGamesClub,"0 .. 20,000",2.99
2420600,Bilkins' Folly Demo,2023-06-19,1,N,N,"0 .. 20,000",
2420620,Demon Slayer Shion,2023-11-17,0,7th Door,Kagura Games,"0 .. 20,000",14.99
2420630,Pixel Town: Akanemachi Sideshow,2024-05-24,0,Sprite Hills,Kagura Games,"0 .. 20,000",9.99
2420640,Angel Tear: Goddess Betrayed,2024-07-19,0,SYRUP many milk,Kagura Games,"0 .. 20,000",19.99
2420660,Neva,2024-10-15,0,Nomada Studio,Devolver Digital,"50,000 .. 100,000",19.99
2420690,ATNRPG,2023-05-25,1,N,N,"0 .. 20,000",
2420700,Creej's Corruption,N,0,N,N,"0 .. 20,000",
2420710,Volatile Particle,2023-11-15,0,CracleSnap,CracleSnap,"0 .. 20,000",2.99
2420740,The Last Hero: Journey to the Unknown,2023-09-06,0,Titan Art Games,Titan Art Games,"0 .. 20,000",3.99
2420750,FlyBye,N,0,N,N,"0 .. 20,000",
2420770,The Runemaster's Diary Demo,2023-06-09,1,N,N,"0 .. 20,000",
2420780,Hotel Perkkow and the Two Vegetarian Werewolves,2024-04-21,0,John Flex,John Flex,"0 .. 20,000",0.99
2420790,RogueStone 2: Open World,N,0,N,N,"0 .. 20,000",
2420810,CHROME SWEAT,N,0,N,N,"0 .. 20,000",
2420820,Vae Victis,2023-08-03,0,Nicholas Rizzo,Nicholas Rizzo,"0 .. 20,000",9.99
2420840,Sir Galgano - A Medieval Tale Demo,2023-05-29,1,N,N,"0 .. 20,000",
2420860,At the Dream End 2 - Beyond Gods,2023-10-31,0,MMM,MMM,"0 .. 20,000",2.99
2420870,Roober,2023-06-03,0,Stanislav Kovalchuk,Stanislav Kovalchuk,"0 .. 20,000",0.99
2420880,WitchHand,2024-02-07,0,Jon Nielsen,HopFrog,"20,000 .. 50,000",11.99
2420890,Devil Apartment,N,0,N,N,"0 .. 20,000",
2420900,Diesel Legacy Playtest,2024-05-02,0,N,N,"0 .. 20,000",
2420910,Chime Candy,N,1,N,N,"0 .. 20,000",
2420930,Heroes of Spyria,2023-05-26,0,Vesper Studios,Vesper Studios,"0 .. 20,000",4.99
2420960,Enchantment Secret Hideaway,2023-07-14,0,Seven Sails Games,Seven Sails Games,"0 .. 20,000",6.99
2420970,Classified: Death in the Alley,2023-07-21,0,Seven Sails Games,Seven Sails Games,"0 .. 20,000",6.99
2420980,Cleanup Project,2023-07-14,0,Michael J. Coffey,Heron Mage Games,"0 .. 20,000",4.99
2420990,Ancient Wonders: Pharaoh's Tomb,2023-07-19,0,Seven Sails Games,Seven Sails Games,"0 .. 20,000",6.99
2421000,BANDIT KNIGHT,N,0,N,N,"0 .. 20,000",
2421010,Midnight Door,N,0,N,N,"0 .. 20,000",
2421020,Sublime element,N,0,N,N,"0 .. 20,000",
2421080,Synth Beasts,N,0,N,N,"0 .. 20,000",
2421110,Animal Kostume,2023-05-22,0,LGV,LGV,"0 .. 20,000",0.49
2421150,De'Vot,N,1,N,N,"0 .. 20,000",
2421160,A Tiny Sticker Tale Demo,2023-06-07,1,N,N,"0 .. 20,000",
2421170,The Mage Demo,2023-05-27,1,N,N,"0 .. 20,000",
2421190,Setheria: A Quest for Moonaris,N,0,N,N,"0 .. 20,000",
2421200,Palesuckers,N,0,N,N,"0 .. 20,000",
2421240,Mutantity,N,0,N,N,"0 .. 20,000",
2421250,IZIO : The Pixel Kishi,N,0,N,N,"0 .. 20,000",
2421270,Crystal Caverns,N,0,N,N,"0 .. 20,000",
2421290,Weapons Party,2024-01-03,1,N,N,"0 .. 20,000",
2421300,侠客春秋,2023-06-12,0,黑心小作坊,黑心小作坊,"20,000 .. 50,000",3.0
2421310,桃色武林,N,0,N,N,"0 .. 20,000",
2421350,雙修武林,N,0,N,N,"0 .. 20,000",
2421370,Cryptis,2024-01-11,1,N,N,"0 .. 20,000",
2421390,Talker Tales,N,0,N,N,"0 .. 20,000",
2421410,Cyber Manhunt 2: New World - The Hacking Simulator,2024-05-09,0,Aluba Studio,Spiral Up Games,"50,000 .. 100,000",9.99
2421430,War For Galaxy,2023-07-14,1,N,N,"0 .. 20,000",
2421440,Chronicles of Vaeltaja: In Search of the Great Wanderer,2023-10-10,0,Witchgrove Games,Witchgrove Games,"20,000 .. 50,000",18.99
2421450,Backrooms Versus,N,0,N,N,"0 .. 20,000",
2421470,KAGIDOKO : A Deep Learning Horror Game,2023-12-01,0,SeungGeon Kim,Fischl Works,"0 .. 20,000",3.99
2421480,Poly,2023-11-14,1,Joe Rickwood,Egg Carton Games,"0 .. 20,000",0.0
2421500,GlimmerChain Playtest,2024-09-10,0,N,N,"0 .. 20,000",
2421510,Crescent Quest,2023-08-31,0,"Logan ""TimeLierG"" Eberly","Logan ""TimeLierG"" Eberly","0 .. 20,000",9.99
2421520,Cosmula,N,0,N,N,"0 .. 20,000",
2421560,Wolf Souls,2023-12-21,0,LordDrw Games,LordDrw Games,"0 .. 20,000",4.99
2421570,Battle Talent Playtest,2023-05-08,0,N,N,"0 .. 20,000",
2421590,Forge Industry Demo,2023-06-19,1,N,N,"0 .. 20,000",
2421600,Everafter Falls Demo,2023-06-19,1,N,N,"0 .. 20,000",
2421620,PsyQik,2023-06-18,0,KmsK,KmsK,"0 .. 20,000",0.99
2421640,Retro Rocket Raiders,2023-05-26,0,Zed Zeek,Zed Zeek,"0 .. 20,000",5.0
2421650,Ripple In Dirac Sea,N,0,N,N,"0 .. 20,000",
2421670,Bug Bashers Playtest,2023-05-14,0,N,N,"0 .. 20,000",
2421690,Palladium,2023-07-31,0,Must.iolo,Must.iolo,"20,000 .. 50,000",9.99
2421720,Delivery Life Simulator,N,0,N,N,"0 .. 20,000",
2421750,Gunman Contracts - Stand Alone,N,0,N,N,"0 .. 20,000",
2421770,DEMONIAC WORDS,2023-05-27,0,Our Pencils,Our Pencils,"0 .. 20,000",1.99
2421780,Orgasm Simulator 2023,2023-07-15,0,Pirates Of The Digital Sea,Pirates Of The Digital Sea,"0 .. 20,000",9.99
2421800,Lewd Puzzle [18+],2023-06-17,0,Pirates Of The Digital Sea,Pirates Of The Digital Sea,"0 .. 20,000",9.99
2421820,Cybersex Chronicles [18+],2023-06-10,0,Octo Games,Octo Games,"0 .. 20,000",9.99
2421830,Vroom Vroom Valley,2023-06-17,1,N,N,"0 .. 20,000",
2421840,Terrors of War,N,0,N,N,"0 .. 20,000",
2421850,Velocity Vortex,N,0,N,N,"0 .. 20,000",
2421880,3 Hit Blunders Bundle,2023-06-28,0,Late teur t' gem,Late teur t' gem,"0 .. 20,000",11.99
2421910,Ratyrinth,2023-11-14,0,Solluco,Solluco,"0 .. 20,000",2.99
2421950,The Guardian of Nature,N,0,N,N,"0 .. 20,000",
2421960,Revive & Prosper Playtest,2023-11-29,0,N,N,"0 .. 20,000",
2421970,CRUX Demo,2023-06-07,1,N,N,"0 .. 20,000",
2421980,ALMOST Demo,2023-06-18,1,N,N,"0 .. 20,000",
2421990,Nowhere Manor Demo,2023-05-17,1,N,N,"0 .. 20,000",
2422040,808cc,N,0,N,N,"0 .. 20,000",
2422050,SiideQuest,N,0,N,N,"0 .. 20,000",
2422080,Ajax’s Trial,2023-05-26,1,N,N,"0 .. 20,000",
2422090,Treasure Chest Clicker,2023-07-17,0,Simon Eftestol,Simon Eftestol,"20,000 .. 50,000",3.99
2422110,Axis Football 2024,2023-09-13,0,Axis Games,Axis Games,"0 .. 20,000",19.99
2422160,Fantasy Fighters Demo,N,1,N,N,"0 .. 20,000",
2422170,Anonymous Messages,2023-08-29,1,N,N,"0 .. 20,000",
2422180,IT Clicker: Dinosaur in the Code World,2024-02-25,0,Sasha Ab,Sasha Ab,"0 .. 20,000",0.99
2422190,Genesis of a Small God Playtest,2023-10-20,0,N,N,"0 .. 20,000",
2422210,Bearnard,2024-08-12,0,Michał Wikliński,Michał Wikliński,"0 .. 20,000",16.99
2422220,Supergalactix Playtest,2023-05-05,0,N,N,"0 .. 20,000",
